user_id,fitness_level,goal,duration_range,equipment,height,weight,bmi_category,limitations
user_2221,intermediate,warm-up,5-10,kettlebell,176.7,75.0,normal,[]
user_2222,pro,power,20+,kettlebell,154.5,62.7,overweight,[]
user_2223,pro,endurance,5-10,gym,174.4,71.7,normal,[]
user_2224,beginner,endurance,5-10,none,166.8,63.5,normal,"[np.str_('asthma'), np.str_('high_blood_pressure')]"
user_2225,intermediate,power,20+,gym,178.1,74.4,normal,[]
user_2226,beginner,warm-up,10-20,gym,168.9,62.9,normal,[]
user_2227,beginner,warm-up,20+,gym,189.6,82.7,normal,[]
user_2228,intermediate,power,20+,kettlebell,168.5,53.3,normal,[]
user_2229,intermediate,endurance,20+,none,153.5,62.2,overweight,[]
user_2230,beginner,endurance,10-20,none,177.2,60.2,normal,[np.str_('asthma')]
user_2231,beginner,endurance,10-20,kettlebell,158.9,80.1,obese,[]
user_2232,pro,endurance,5-10,gym,164.5,59.1,normal,"[np.str_('heart_condition'), np.str_('knee_pain')]"
user_2233,intermediate,power,10-20,kettlebell,185.2,64.1,normal,[]
user_2234,intermediate,endurance,10-20,kettlebell,164.3,80.7,overweight,[]
user_2235,intermediate,endurance,10-20,kettlebell,192.8,92.3,normal,[np.str_('knee_pain')]
user_2236,intermediate,power,10-20,none,184.6,78.1,normal,[np.str_('shoulder_injury')]
user_2237,intermediate,warm-up,10-20,gym,168.9,55.0,normal,"[np.str_('pregnancy'), np.str_('back_pain')]"
user_2238,beginner,endurance,10-20,none,165.3,109.1,obese,[]
user_2239,beginner,power,5-10,gym,179.2,64.0,normal,[]
user_2240,intermediate,endurance,5-10,kettlebell,168.2,71.7,overweight,[]
user_2241,beginner,endurance,5-10,gym,190.8,70.0,normal,[]
user_2242,intermediate,endurance,10-20,none,187.4,55.2,underweight,[]
user_2243,pro,endurance,10-20,none,175.9,84.2,overweight,[]
user_2244,pro,power,20+,none,184.9,74.3,normal,[np.str_('high_blood_pressure')]
user_2245,beginner,warm-up,5-10,kettlebell,156.6,83.3,obese,[]
user_2246,beginner,power,10-20,none,175.1,59.2,normal,[]
user_2247,beginner,endurance,20+,none,202.4,94.9,normal,[]
user_2248,intermediate,warm-up,10-20,gym,166.0,102.5,obese,[np.str_('shoulder_injury')]
user_2249,beginner,endurance,10-20,kettlebell,166.8,64.2,normal,[]
user_2250,intermediate,endurance,5-10,none,171.9,69.9,normal,[]
user_2251,beginner,endurance,20+,kettlebell,163.9,68.9,overweight,[np.str_('high_blood_pressure')]
user_2252,intermediate,power,5-10,gym,145.4,65.5,obese,[]
user_2253,intermediate,power,10-20,none,169.8,73.7,overweight,[]
user_2254,pro,power,10-20,gym,163.6,62.4,normal,[np.str_('pregnancy')]
user_2255,beginner,endurance,10-20,kettlebell,170.1,82.0,overweight,[]
user_2256,pro,endurance,5-10,none,182.0,65.0,normal,[]
user_2257,beginner,power,10-20,kettlebell,175.6,77.5,overweight,[]
user_2258,pro,power,20+,none,162.7,35.6,underweight,[]
user_2259,intermediate,warm-up,10-20,gym,197.2,100.4,overweight,[]
user_2260,beginner,endurance,10-20,gym,156.2,87.7,obese,[np.str_('pregnancy')]
user_2261,intermediate,power,5-10,none,160.7,60.6,normal,"[np.str_('asthma'), np.str_('back_pain')]"
user_2262,beginner,endurance,5-10,gym,174.7,72.2,normal,"[np.str_('asthma'), np.str_('shoulder_injury')]"
user_2263,beginner,power,5-10,gym,182.7,72.5,normal,[]
user_2264,pro,warm-up,20+,gym,173.1,89.4,overweight,"[np.str_('high_blood_pressure'), np.str_('heart_condition')]"
user_2265,intermediate,warm-up,5-10,none,157.3,72.4,overweight,[np.str_('joint_problems')]
user_2266,intermediate,endurance,10-20,gym,173.7,59.3,normal,[]
user_2267,pro,power,10-20,none,168.9,84.1,overweight,[]
user_2268,beginner,endurance,20+,gym,165.6,49.0,underweight,"[np.str_('asthma'), np.str_('shoulder_injury')]"
user_2269,intermediate,power,10-20,kettlebell,172.1,77.3,overweight,"[np.str_('asthma'), np.str_('joint_problems')]"
user_2270,pro,endurance,20+,kettlebell,166.0,89.5,obese,[]
user_2271,intermediate,endurance,10-20,gym,167.5,55.3,normal,[]
user_2272,beginner,endurance,20+,gym,182.0,80.4,normal,[]
user_2273,pro,endurance,5-10,none,178.0,68.6,normal,[]
user_2274,beginner,endurance,10-20,gym,186.9,88.5,overweight,[]
user_2275,intermediate,power,5-10,gym,179.1,83.1,overweight,[]
user_2276,pro,warm-up,20+,none,197.0,68.9,underweight,[]
user_2277,pro,power,10-20,gym,178.8,56.5,underweight,[]
user_2278,beginner,endurance,20+,kettlebell,171.8,89.3,obese,[]
user_2279,beginner,endurance,20+,none,169.9,72.4,overweight,[]
user_2280,beginner,endurance,5-10,gym,170.3,65.4,normal,[np.str_('shoulder_injury')]
user_2281,intermediate,warm-up,10-20,none,189.7,50.0,underweight,"[np.str_('knee_pain'), np.str_('high_blood_pressure')]"
user_2282,beginner,power,20+,gym,175.6,60.0,normal,[]
user_2283,beginner,warm-up,20+,none,168.4,64.9,normal,[]
user_2284,pro,endurance,10-20,none,164.4,79.4,overweight,[np.str_('high_blood_pressure')]
user_2285,beginner,power,5-10,gym,182.3,73.4,normal,"[np.str_('shoulder_injury'), np.str_('high_blood_pressure')]"
user_2286,intermediate,endurance,20+,gym,172.8,55.6,normal,[]
user_2287,intermediate,power,10-20,none,184.1,57.9,underweight,[]
user_2288,intermediate,power,10-20,none,165.5,58.5,normal,[]
user_2289,beginner,power,5-10,kettlebell,175.8,36.9,underweight,[]
user_2290,beginner,warm-up,5-10,kettlebell,170.7,81.9,overweight,[]
user_2291,beginner,endurance,10-20,none,149.5,56.6,overweight,[]
user_2292,pro,endurance,10-20,kettlebell,185.1,66.3,normal,[]
user_2293,beginner,power,20+,kettlebell,158.2,74.2,overweight,[]
user_2294,beginner,endurance,20+,kettlebell,163.9,57.9,normal,[]
user_2295,intermediate,endurance,10-20,kettlebell,168.1,68.3,normal,"[np.str_('heart_condition'), np.str_('knee_pain')]"
user_2296,intermediate,warm-up,5-10,gym,154.2,46.0,normal,[]
user_2297,beginner,warm-up,5-10,none,164.8,66.7,normal,[np.str_('high_blood_pressure')]
user_2298,intermediate,warm-up,5-10,none,172.9,53.1,underweight,"[np.str_('joint_problems'), np.str_('heart_condition')]"
user_2299,intermediate,endurance,10-20,kettlebell,173.5,53.9,underweight,[]
user_2300,intermediate,endurance,10-20,gym,169.2,86.2,obese,[]
user_2301,intermediate,endurance,5-10,none,154.1,63.6,overweight,[]
user_2302,beginner,power,10-20,none,168.7,79.3,overweight,[np.str_('back_pain')]
user_2303,beginner,warm-up,10-20,gym,163.7,52.7,normal,[]
user_2304,beginner,power,10-20,gym,160.8,59.3,normal,[]
user_2305,intermediate,endurance,5-10,gym,174.5,51.4,underweight,[]
user_2306,pro,power,10-20,none,168.5,85.3,obese,[]
user_2307,intermediate,power,5-10,gym,157.7,50.0,normal,"[np.str_('pregnancy'), np.str_('heart_condition')]"
user_2308,intermediate,power,20+,gym,176.6,56.7,underweight,[]
user_2309,intermediate,power,5-10,none,168.3,65.9,normal,[]
user_2310,beginner,endurance,10-20,none,182.1,57.4,underweight,[]
user_2311,pro,power,10-20,none,172.6,88.0,overweight,[np.str_('back_pain')]
user_2312,intermediate,warm-up,10-20,none,167.1,62.4,normal,[]
user_2313,pro,endurance,10-20,kettlebell,168.5,81.8,overweight,[]
user_2314,beginner,endurance,20+,none,194.9,74.5,normal,[]
user_2315,beginner,warm-up,10-20,gym,147.1,50.0,normal,[]
user_2316,beginner,endurance,20+,gym,158.5,53.7,normal,"[np.str_('asthma'), np.str_('heart_condition')]"
user_2317,intermediate,endurance,5-10,kettlebell,159.3,81.9,obese,[]
user_2318,intermediate,endurance,20+,gym,174.6,69.6,normal,[np.str_('shoulder_injury')]
user_2319,intermediate,endurance,10-20,none,161.1,75.7,overweight,[]
user_2320,beginner,endurance,5-10,none,166.2,65.9,normal,[np.str_('joint_problems')]
user_2321,intermediate,warm-up,10-20,none,186.0,60.0,underweight,[]
user_2322,intermediate,power,5-10,kettlebell,166.5,99.2,obese,[]
user_2323,intermediate,warm-up,10-20,none,162.0,69.0,overweight,[]
user_2324,beginner,endurance,10-20,none,161.2,66.7,overweight,[np.str_('knee_pain')]
user_2325,beginner,endurance,10-20,none,162.8,75.8,overweight,"[np.str_('pregnancy'), np.str_('back_pain')]"
user_2326,intermediate,endurance,10-20,kettlebell,155.1,78.4,obese,[np.str_('knee_pain')]
user_2327,intermediate,warm-up,10-20,gym,172.8,70.7,normal,[]
user_2328,beginner,power,10-20,none,166.9,78.8,overweight,[]
user_2329,beginner,endurance,5-10,gym,178.8,65.3,normal,[]
user_2330,beginner,warm-up,10-20,kettlebell,174.0,33.8,underweight,[]
user_2331,intermediate,endurance,10-20,none,170.4,64.8,normal,[]
user_2332,intermediate,endurance,20+,kettlebell,170.3,54.6,normal,[]
user_2333,beginner,power,20+,gym,173.9,65.1,normal,[]
user_2334,pro,endurance,10-20,kettlebell,178.0,58.8,normal,[]
user_2335,beginner,power,10-20,none,173.6,42.7,underweight,[]
user_2336,intermediate,warm-up,10-20,gym,144.9,69.4,obese,[]
user_2337,intermediate,endurance,10-20,none,174.9,67.0,normal,[]
user_2338,pro,endurance,10-20,gym,161.0,62.8,normal,[]
user_2339,beginner,endurance,20+,gym,184.6,75.5,normal,[]
user_2340,intermediate,endurance,5-10,none,156.0,61.2,overweight,[np.str_('back_pain')]
user_2341,pro,warm-up,10-20,gym,161.7,90.3,obese,[]
user_2342,intermediate,power,10-20,none,161.1,40.8,underweight,[]
user_2343,beginner,endurance,10-20,kettlebell,177.8,83.4,overweight,"[np.str_('asthma'), np.str_('heart_condition')]"
user_2344,intermediate,warm-up,5-10,none,163.8,74.4,overweight,[np.str_('joint_problems')]
user_2345,intermediate,endurance,10-20,gym,169.0,76.7,overweight,[]
user_2346,beginner,endurance,10-20,gym,167.6,64.0,normal,"[np.str_('high_blood_pressure'), np.str_('pregnancy')]"
user_2347,pro,endurance,10-20,kettlebell,168.3,71.4,overweight,[]
user_2348,pro,endurance,20+,gym,179.1,57.6,underweight,[]
user_2349,intermediate,power,5-10,gym,164.9,86.8,obese,"[np.str_('knee_pain'), np.str_('back_pain')]"
user_2350,intermediate,endurance,5-10,kettlebell,186.2,29.6,underweight,[]
user_2351,intermediate,power,5-10,gym,174.3,74.7,normal,[]
user_2352,intermediate,power,5-10,kettlebell,172.1,64.4,normal,[]
user_2353,intermediate,power,10-20,gym,180.8,72.2,normal,[]
user_2354,pro,endurance,5-10,none,179.6,67.9,normal,[]
user_2355,pro,endurance,10-20,gym,183.9,64.7,normal,[]
user_2356,pro,power,10-20,none,179.4,69.7,normal,[]
user_2357,beginner,endurance,10-20,none,162.0,78.8,obese,[]
user_2358,intermediate,endurance,10-20,gym,173.5,60.3,normal,[]
user_2359,intermediate,endurance,5-10,none,177.2,65.7,normal,[]
user_2360,pro,power,5-10,none,158.5,52.0,normal,[]
user_2361,intermediate,endurance,5-10,none,167.0,66.7,normal,[]
user_2362,beginner,power,10-20,none,173.3,89.2,overweight,[]
user_2363,pro,endurance,5-10,gym,159.8,85.3,obese,"[np.str_('back_pain'), np.str_('asthma')]"
user_2364,intermediate,power,20+,gym,177.5,74.4,normal,[]
user_2365,pro,power,5-10,gym,167.8,62.3,normal,"[np.str_('back_pain'), np.str_('shoulder_injury')]"
user_2366,intermediate,endurance,10-20,kettlebell,169.7,91.5,obese,"[np.str_('joint_problems'), np.str_('pregnancy')]"
user_2367,intermediate,endurance,10-20,none,155.4,71.9,overweight,[np.str_('knee_pain')]
user_2368,beginner,power,5-10,kettlebell,175.9,88.5,overweight,[]
user_2369,intermediate,power,20+,gym,182.4,74.3,normal,[]
user_2370,beginner,endurance,10-20,gym,168.2,55.2,normal,[np.str_('asthma')]
user_2371,pro,power,10-20,none,165.6,73.0,overweight,[]
user_2372,intermediate,endurance,5-10,gym,166.0,67.4,normal,"[np.str_('back_pain'), np.str_('shoulder_injury')]"
user_2373,intermediate,power,10-20,kettlebell,180.3,69.7,normal,"[np.str_('heart_condition'), np.str_('back_pain')]"
user_2374,intermediate,power,5-10,none,175.6,72.1,normal,[]
user_2375,intermediate,endurance,5-10,kettlebell,168.1,90.5,obese,[]
user_2376,pro,endurance,5-10,none,160.3,65.5,overweight,[]
user_2377,beginner,endurance,5-10,gym,176.3,73.9,normal,[]
user_2378,intermediate,endurance,5-10,none,171.3,61.7,normal,[]
user_2379,intermediate,endurance,20+,kettlebell,171.3,67.3,normal,[]
user_2380,beginner,endurance,10-20,none,166.0,80.3,overweight,[]
user_2381,intermediate,power,5-10,none,180.1,63.0,normal,[]
user_2382,intermediate,endurance,10-20,gym,175.5,64.1,normal,[]
user_2383,pro,power,10-20,none,170.6,58.5,normal,[]
user_2384,intermediate,endurance,20+,gym,164.9,82.5,obese,[]
user_2385,intermediate,warm-up,10-20,kettlebell,171.6,45.8,underweight,[]
user_2386,pro,endurance,20+,none,164.9,85.0,obese,[]
user_2387,intermediate,endurance,20+,kettlebell,182.4,70.4,normal,[]
user_2388,intermediate,warm-up,5-10,none,152.9,87.0,obese,[]
user_2389,beginner,endurance,20+,kettlebell,160.6,56.4,normal,[]
user_2390,pro,endurance,5-10,gym,157.6,79.6,obese,[]
user_2391,pro,warm-up,5-10,kettlebell,174.9,79.0,overweight,[]
user_2392,intermediate,warm-up,10-20,none,173.4,97.3,obese,[]
user_2393,beginner,warm-up,5-10,kettlebell,171.1,63.1,normal,[]
user_2394,beginner,endurance,10-20,gym,158.5,57.7,normal,[]
user_2395,pro,endurance,5-10,gym,162.7,75.9,overweight,[]
user_2396,intermediate,power,10-20,gym,161.8,55.4,normal,[np.str_('back_pain')]
user_2397,intermediate,power,10-20,gym,182.4,59.1,underweight,[np.str_('high_blood_pressure')]
user_2398,intermediate,endurance,20+,kettlebell,161.1,66.1,overweight,[]
user_2399,intermediate,endurance,10-20,none,176.8,72.4,normal,[]
user_2400,intermediate,warm-up,10-20,none,173.8,62.0,normal,[]
user_2401,intermediate,endurance,10-20,none,183.6,64.1,normal,[]
user_2402,intermediate,power,10-20,gym,179.2,61.7,normal,[]
user_2403,beginner,endurance,10-20,kettlebell,170.7,69.3,normal,[]
user_2404,pro,endurance,10-20,none,176.7,63.7,normal,"[np.str_('asthma'), np.str_('back_pain')]"
user_2405,intermediate,endurance,20+,gym,153.0,42.9,underweight,[]
user_2406,intermediate,power,10-20,none,177.3,92.6,overweight,[]
user_2407,intermediate,endurance,10-20,gym,166.8,80.6,overweight,[]
user_2408,pro,power,10-20,gym,182.2,114.3,obese,"[np.str_('shoulder_injury'), np.str_('joint_problems')]"
user_2409,beginner,endurance,10-20,kettlebell,154.8,55.9,normal,[]
user_2410,intermediate,endurance,5-10,gym,164.0,79.4,overweight,[]
user_2411,beginner,warm-up,10-20,none,172.9,67.5,normal,[]
user_2412,intermediate,endurance,10-20,gym,157.1,84.9,obese,[]
user_2413,pro,warm-up,10-20,gym,171.1,63.0,normal,[]
user_2414,beginner,warm-up,20+,none,174.5,83.9,overweight,[]
user_2415,pro,endurance,10-20,none,167.5,91.7,obese,"[np.str_('knee_pain'), np.str_('shoulder_injury')]"
user_2416,pro,warm-up,20+,gym,165.7,74.9,overweight,[]
user_2417,intermediate,warm-up,10-20,gym,185.7,52.1,underweight,[]
user_2418,beginner,endurance,10-20,kettlebell,177.4,64.3,normal,[]
user_2419,pro,endurance,10-20,gym,158.6,75.8,obese,[]
user_2420,intermediate,warm-up,5-10,kettlebell,170.7,83.0,overweight,[]
user_2421,beginner,endurance,10-20,gym,161.8,36.4,underweight,[]
user_2422,intermediate,warm-up,5-10,kettlebell,182.7,74.8,normal,"[np.str_('asthma'), np.str_('heart_condition')]"
user_2423,pro,endurance,5-10,none,161.3,89.8,obese,[]
user_2424,intermediate,endurance,5-10,kettlebell,175.5,65.8,normal,[]
user_2425,beginner,power,5-10,kettlebell,171.4,61.2,normal,[]
user_2426,intermediate,power,5-10,kettlebell,153.6,35.7,underweight,[]
user_2427,beginner,power,10-20,kettlebell,163.9,77.0,overweight,[]
user_2428,beginner,endurance,10-20,none,163.9,77.4,overweight,[]
user_2429,intermediate,power,20+,kettlebell,175.0,64.5,normal,[np.str_('asthma')]
user_2430,beginner,endurance,10-20,none,164.4,87.4,obese,[]
user_2431,pro,warm-up,5-10,kettlebell,158.5,57.4,normal,[]
user_2432,pro,endurance,5-10,none,168.0,59.4,normal,[]
user_2433,beginner,power,5-10,kettlebell,186.3,70.3,normal,[]
user_2434,beginner,endurance,10-20,gym,184.6,63.0,normal,[np.str_('knee_pain')]
user_2435,intermediate,endurance,5-10,gym,166.7,74.3,overweight,[]
user_2436,beginner,endurance,10-20,kettlebell,163.1,54.6,normal,[]
user_2437,pro,warm-up,10-20,kettlebell,163.1,67.0,overweight,[]
user_2438,intermediate,endurance,20+,none,161.0,65.2,overweight,[]
user_2439,beginner,endurance,10-20,kettlebell,152.7,75.1,obese,[]
user_2440,intermediate,endurance,20+,kettlebell,174.0,67.8,normal,[]
user_2441,pro,power,10-20,none,178.9,74.4,normal,[]
user_2442,intermediate,warm-up,10-20,gym,167.2,92.5,obese,[]
user_2443,pro,power,5-10,kettlebell,160.8,70.6,overweight,[]
user_2444,beginner,endurance,20+,kettlebell,165.5,84.5,obese,[]
user_2445,beginner,endurance,20+,gym,176.4,70.0,normal,[]
user_2446,intermediate,endurance,10-20,kettlebell,164.7,69.2,overweight,[]
user_2447,beginner,warm-up,10-20,gym,171.2,75.9,overweight,[]
user_2448,beginner,endurance,10-20,kettlebell,171.4,84.0,overweight,[]
user_2449,intermediate,power,5-10,kettlebell,152.1,89.0,obese,"[np.str_('pregnancy'), np.str_('heart_condition')]"
user_2450,pro,power,10-20,kettlebell,166.4,67.9,normal,[]
user_2451,pro,endurance,10-20,none,172.3,55.3,normal,[]
user_2452,pro,endurance,5-10,kettlebell,185.5,70.5,normal,[np.str_('back_pain')]
user_2453,intermediate,power,20+,none,178.9,94.3,overweight,[]
user_2454,pro,endurance,5-10,kettlebell,166.7,102.6,obese,[]
user_2455,intermediate,power,5-10,none,174.2,58.0,normal,[]
user_2456,beginner,endurance,5-10,gym,193.8,73.4,normal,[]
user_2457,pro,endurance,10-20,gym,171.0,85.4,overweight,[]
user_2458,intermediate,endurance,10-20,none,182.1,59.1,underweight,[]
user_2459,beginner,warm-up,5-10,gym,164.4,79.4,overweight,[]
user_2460,beginner,endurance,10-20,none,173.1,34.5,underweight,[]
user_2461,pro,power,5-10,kettlebell,175.3,68.8,normal,[np.str_('heart_condition')]
user_2462,intermediate,endurance,5-10,kettlebell,162.4,90.2,obese,[]
user_2463,intermediate,endurance,5-10,kettlebell,173.8,68.4,normal,"[np.str_('knee_pain'), np.str_('joint_problems')]"
user_2464,beginner,warm-up,5-10,none,170.2,47.0,underweight,[]
user_2465,beginner,power,10-20,gym,161.6,98.8,obese,"[np.str_('high_blood_pressure'), np.str_('knee_pain')]"
user_2466,intermediate,power,10-20,kettlebell,168.8,77.0,overweight,"[np.str_('knee_pain'), np.str_('high_blood_pressure')]"
user_2467,intermediate,endurance,5-10,none,181.8,97.3,overweight,[]
user_2468,intermediate,endurance,5-10,none,181.1,77.4,normal,[]
user_2469,pro,power,10-20,none,163.0,55.9,normal,[]
user_2470,pro,power,10-20,kettlebell,168.5,75.4,overweight,[]
user_2471,pro,endurance,20+,kettlebell,167.8,78.4,overweight,[]
user_2472,intermediate,power,10-20,gym,159.2,82.5,obese,[]
user_2473,beginner,endurance,5-10,gym,160.1,56.8,normal,[]
user_2474,pro,endurance,10-20,gym,189.7,78.3,normal,[]
user_2475,intermediate,endurance,10-20,none,158.2,67.7,overweight,[]
user_2476,beginner,endurance,10-20,gym,184.7,68.6,normal,[np.str_('knee_pain')]
user_2477,intermediate,warm-up,5-10,gym,162.0,77.4,overweight,[]
user_2478,intermediate,endurance,10-20,gym,167.1,58.1,normal,[]
user_2479,beginner,endurance,10-20,gym,176.2,80.0,overweight,[]
user_2480,intermediate,endurance,20+,kettlebell,178.8,74.9,normal,[np.str_('high_blood_pressure')]
user_2481,intermediate,warm-up,5-10,kettlebell,173.0,48.2,underweight,[]
user_2482,intermediate,power,20+,kettlebell,165.4,83.2,obese,[]
user_2483,intermediate,endurance,10-20,kettlebell,188.5,86.3,normal,[]
user_2484,beginner,power,5-10,none,177.5,51.6,underweight,[np.str_('knee_pain')]
user_2485,pro,endurance,5-10,gym,169.0,86.3,obese,[]
user_2486,intermediate,endurance,5-10,kettlebell,192.3,64.7,underweight,[]
user_2487,beginner,endurance,10-20,none,173.9,57.1,normal,[]
user_2488,beginner,power,20+,none,163.8,73.1,overweight,[np.str_('pregnancy')]
user_2489,beginner,power,10-20,none,169.8,59.4,normal,[]
user_2490,beginner,endurance,5-10,none,157.5,52.0,normal,[]
user_2491,pro,endurance,20+,none,170.4,49.2,underweight,[]
user_2492,intermediate,endurance,10-20,none,165.6,71.9,overweight,"[np.str_('joint_problems'), np.str_('asthma')]"
user_2493,beginner,endurance,10-20,kettlebell,164.7,50.6,normal,[]
user_2494,beginner,endurance,10-20,none,173.6,77.2,overweight,"[np.str_('knee_pain'), np.str_('shoulder_injury')]"
user_2495,pro,power,20+,gym,171.7,97.9,obese,[]
user_2496,beginner,warm-up,10-20,kettlebell,162.5,83.6,obese,[]
